Date,Milk,Sweet breakfast,Savory breakfast,Red meat,White meat,Fish,Vegetables,Eggs,Avocado,Dairy without lactose,Dairy with lactose,Sweets,Wine,Beer,Liquor,Pizza,Fast food,Fasting,Sport,Multivitamins,D 4000,C 1000,K,Zinco,B,Iron,Acido folico,Sideral Forte,Sideral Folic,Briovitase,BeTotal,Carnidyn Fast,Equilibra sostegno forte,Magnesium,Magnesio supremo,Omega 3,Armolipid plus,Polase,Electrolytes,Proteins,Creatine,Glutamine,Sale rosa,Psillio,Taurina,Bioritmon,Codex,Ezerex,Sweat deo,Psicobrain morning,Psicobrain evening,Ashwagandha,Soft,Hard,Rap,MME,ED,Cold shower,Hot shower,Well being,Good sleep,Meditation,Belly breathing,Temperature,Sweat problems,Sickness,Bad sleep,Anxiety,Mental fog,Pessimism,Anger,Rumination,
2025-01-08,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-07,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-06,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-05,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-04,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_AUTO,YES_AUTO,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-03,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-02,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2025-01-01,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-31,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-29,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-27,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-26,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-25,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-24,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-23,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-22,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,YES_MANUAL,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-21,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_AUTO,YES_MANUAL,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-20,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-19,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,YES_AUTO,YES_MANUAL,YES_MANUAL,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
2024-12-18,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,YES_MANUAL,YES_AUTO,YES_MANUAL,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,
